Id,Churn
0,0.03722670403324934
1,0.7349869548701088
2,0.6835536691810216
3,0.005587989811869571
4,0.0011991185076818311
5,0.1356423308897432
6,0.5403750576343883
7,0.30063116229898285
8,0.07436790353351712
9,0.4543185275849319
10,0.2225387367871614
11,0.17742573606409745
12,0.39096631066771237
13,0.10631190682183718
14,0.028585837201934576
15,0.011098462958833582
16,0.21115918497265923
17,0.368122492214438
18,0.047787936985507866
19,0.007697163913438508
20,0.20396400090548558
21,0.008547773380964055
22,0.739181217078837
23,0.4818933626568034
24,0.09995451205078315
25,0.33978448421852114
26,0.1467744991824231
27,0.024124247785170357
28,0.02233079240382718
29,0.0011566025335633687
30,0.4874325192760329
31,0.5003803677489544
32,0.7205867951836848
33,0.6722856661570373
34,0.07136292923216293
35,0.010995944361315785
36,0.4229005316319672
37,0.06763728960219882
38,0.12111499291523321
39,0.03805454445995711
40,0.3764193169266004
41,0.5616274943633149
42,0.4027328775344857
43,0.24868642445590058
44,0.4219113573609591
45,0.367786275717646
46,0.13920010099243407
47,0.14342446356427993
48,0.19320769435968044
49,0.16070078152122388
50,0.35550029340805583
51,0.7368419205736896
52,0.31725496421276217
53,0.1285339404300513
54,0.41746922874760634
55,0.004694879397897635
56,0.013413570727217784
57,0.5912938482416343
58,0.6780872100623829
59,0.2595043362102373
60,0.02628046271951934
61,0.5633202998174774
62,0.1899836831022484
63,0.09901107021817698
64,0.7488748927730364
65,0.01003559333039933
66,0.27162070849555137
67,0.461160393041636
68,0.0089513119726136
69,0.5100337491206685
70,0.5334403349897017
71,0.5355764658282317
72,0.05374861489771074
73,0.5818859132921902
74,0.7635397406650533
75,0.03155248688455078
76,0.14192812657352016
77,0.09757856876499288
78,0.08415376209250401
79,0.004759593869017583
80,0.455352346875395
81,0.6854782370268386
82,0.7770521866640362
83,0.20825269615869355
84,0.18417382036954755
85,0.03600009004980913
86,0.05961189959637095
87,0.44035687134784723
88,0.34807354588282496
89,0.18417382036954755
90,0.14677574443895763
91,0.23691016009792967
92,0.7222137998103005
93,0.8126512012822779
94,0.0011691960381699385
95,0.023192883948715555
96,0.19967855436864326
97,0.5144854800445438
98,0.2970177257136654
99,0.6589438732466464
100,0.015832848433563508
101,0.7211051199763076
102,0.001384631006386668
103,0.6676751475173417
104,0.0017997709885232622
105,0.6657011802405335
106,0.19966636599069731
107,0.09855614496058746
108,0.005968657172139741
109,0.26464212673244203
110,0.12438440212890434
111,0.08192807143671825
112,0.4261584179701192
113,0.3394335436943523
114,0.0023555297795946296
115,0.7749978121364297
116,0.022762563747757508
117,0.0014299928802669298
118,0.05676682864061713
119,0.5749292426544248
120,0.12120729975784225
121,0.03050052737214581
122,0.2673730422705232
123,0.35829546926113065
124,0.3398444647332732
125,0.3272587815705206
126,0.6889501623796593
127,0.2538721544736262
128,0.16958430190062027
129,0.15453726429555853
130,0.11037980024975068
131,0.02960132781587877
132,0.0018204812028696938
133,0.03653861454968529
134,0.31356113057320273
135,0.03768060158685857
136,0.022840726677989878
137,0.0033641132051938096
138,0.0466172717912597
139,0.22528766416924226
140,0.005368029177571317
141,0.005022991607577362
142,0.05561026033711866
143,0.05884471076119489
144,0.31428908212501866
145,0.22521896625732007
146,0.4012208460226628
147,0.010348141274784128
148,0.0023810284894273752
149,0.6608025128779794
150,0.01940684328835904
151,0.6772656209256003
152,0.403931383342798
153,0.04491273159372487
154,0.2703858133131211
155,0.6630168064799057
156,0.0708381187886178
157,0.055050429974751916
158,0.04784886197740012
159,0.1418348308710917
160,0.3264435781649839
161,0.7025086752483805
162,0.11754272293106609
163,0.03038204179340997
164,0.5649313694508248
165,0.07717780496739876
166,0.03514209323004018
167,0.12500413289479279
168,0.04272837346020184
169,0.5783313824957297
170,0.6585910319557924
171,0.012323872378197941
172,0.42011599113409265
173,0.49053991034077365
174,0.13248781882964933
175,0.6070701599366425
176,0.07908697984620769
177,0.04975266148698194
178,0.015695533106371704
179,0.8453034596169872
180,0.18723029368904584
181,0.08541392111877229
182,0.03900941523521355
183,0.10371247094907582
184,0.13607323337531835
185,0.008702038307999725
186,0.14144306124231576
187,0.00399903042499414
188,0.052661293225813366
189,0.010367134665475244
190,0.008344133139996875
191,0.005028301325227774
192,0.10944331784974662
193,0.021089938563756898
194,0.26274440583509506
195,0.10821051877094578
196,0.030641496029259176
197,0.20859415618568397
198,0.4866354124002398
199,0.5427584460135128
200,0.5213234053740347
201,0.6203235076122448
202,0.28202355368029247
203,0.7011940070433578
204,0.24374407997725192
205,0.003971184607567422
206,0.07131129895931411
207,0.6267332366866923
208,0.6479629033692806
209,0.5245748788786617
210,0.3589045226913083
211,0.10617127289661257
212,0.6364770851514558
213,0.007923577272191064
214,0.0035658787209015045
215,0.5350777810361896
216,0.7512236092927569
217,0.6278069393615561
218,0.2506360205408679
219,0.49574647705621144
220,0.503971891809745
221,0.012943468659217814
222,0.07830768012813151
223,0.16649098308841412
224,0.040995144543715646
225,0.6357312054089074
226,0.3167775018669637
227,0.04804426264568563
228,0.47108550295834917
229,0.34010216027176815
230,0.00189109119755644
231,0.0071321342903977215
232,0.33276399897512626
233,0.0034961110439877593
234,0.009642686361186797
235,0.06485101153111879
236,0.7822990196342791
237,0.3411955609109584
238,0.0703440490179674
239,0.3500199692675071
240,0.1928156758019598
241,0.012600000602056623
242,0.13647505022811582
243,0.5023095958962878
244,0.07406033587722391
245,0.06468061274509662
246,0.010298997600735594
247,0.0015938714554196113
248,0.018535415330477107
249,0.03887792678477155
250,0.0011155752801925674
251,0.019167493497617507
252,0.07944389019801847
253,0.5147490040829605
254,0.2947285875374576
255,0.509582786940624
256,0.10080857587830344
257,0.2172993353203998
258,0.18006926592540215
259,0.5764708711389878
260,0.08679065497690727
261,0.36445248013986964
262,0.2738013103042328
263,0.3684853409947018
264,0.6185071914744988
265,0.2352461094863237
266,0.6300550566807761
267,0.25148303988456794
268,0.1713571194374802
269,0.05510376074095025
270,0.006115566077848036
271,0.002801695045730109
272,0.40070784327708425
273,0.5323631106578209
274,0.057287437944657196
275,0.2193350724680489
276,0.0285604088814426
277,0.04530065266028659
278,0.13831042102743307
279,0.06189357768463472
280,0.6131393806520069
281,0.07883519501246192
282,0.5553505629241693
283,0.0013393776933348037
284,0.23454736276709048
285,0.008101610487885305
286,0.0030329645812955694
287,0.0019789316526956837
288,0.08054881579396835
289,0.7604163729329105
290,0.34751349016093186
291,0.6522920004574317
292,0.06212810826596578
293,0.5008198767376006
294,0.5863430013338903
295,0.057164171064463115
296,0.11163701383311869
297,0.4819628792461268
298,0.0011887999497675174
299,0.2585598355958641
300,0.01740892747889846
301,0.12671227114388955
302,0.06580127320238882
303,0.7769235829762218
304,0.01108108241927447
305,0.1998601713806411
306,0.2617918421299363
307,0.6218150096362909
308,0.7135324623042226
309,0.7215084578016189
310,0.08901980642192625
311,0.002773627188679692
312,0.06995884859048279
313,0.03166471648998939
314,0.49242088865479766
315,0.7284549339275926
316,0.027574893686024136
317,0.24662891030406703
318,0.7438309650877502
319,0.5690500937781906
320,0.45136390470206367
321,0.6747745848811543
322,0.5490347383368315
323,0.11723426996518393
324,0.007124177460018472
325,0.7236084887879358
326,0.012167345576472376
327,0.23210098902114643
328,0.001779585250062888
329,0.3724278528520525
330,0.1318869321123699
331,0.38074153397107674
332,0.297703603733719
333,0.14940374142393315
334,0.4797353790355824
335,0.09284169008357364
336,0.0059907983482909224
337,0.17786579856985912
338,0.014187910208503046
339,0.008941417825183838
340,0.49779191147382157
341,0.26904501574488776
342,0.16597207828129726
343,0.2671777672852586
344,0.004485354937863994
345,0.03877415175625994
346,0.4025684376990471
347,0.25791780613571436
348,0.007951489799283227
349,0.37358251767685513
350,0.06416446785138596
351,0.02867603020720379
352,0.3133641022031595
353,0.03999161220041868
354,0.33717016949904405
355,0.009314323758862231
356,0.6368601998905652
357,0.6179020912285728
358,0.6414627995406958
359,0.5244154491648843
360,0.22027231228339494
361,0.0047405325339933925
362,0.4435742041856696
363,0.0652078720828168
364,0.32555140102879876
365,0.004608722875689713
366,0.05287517804927952
367,0.21091592260020306
368,0.05554562032344462
369,0.05533926891680121
370,0.026008234010477745
371,0.39407582116202083
372,0.016576974415089422
373,0.7367871608918782
374,0.014848417113234313
375,0.13007790474567885
376,0.17821444468730493
377,0.16430280396302335
378,0.7210071384193756
379,0.5737732932611024
380,0.32673367015876925
381,0.05666293206387908
382,0.038694822588204024
383,0.32172585013789684
384,0.1447412747998401
385,0.5679521288221772
386,0.5530214910814567
387,0.003991129525512485
388,0.0019044059587523157
389,0.005518866556598193
390,0.7147786604735316
391,0.007539426504369261
392,0.7173345737051222
393,0.4579374995516255
394,0.03491304702786567
395,0.4494439442219058
396,0.040353092005098685
397,0.06900123738181115
398,0.15199274903250617
399,0.010272672544933581
400,0.2030430528781733
401,0.08030322211732444
402,0.009603391625074668
403,0.13517186424778346
404,0.008651344573278277
405,0.5843529611497532
406,0.6187865421556944
407,0.3170589614905829
408,0.1864984965402157
409,0.019084190150130697
410,0.0364845805557773
411,0.03698232352981043
412,0.6155614543064333
413,0.52687685949026
414,0.1916127182157307
415,0.14682742207059304
416,0.02804913514715267
417,0.4536052713464028
418,0.07972042414270905
419,0.08936975126998015
420,0.5044998943337314
421,0.23145158981825473
422,0.500493142203384
423,0.09388839911573156
